label,trial,nmse,num_modes,dimension,dataset
best LSTM,6,0.0004942025587978563,9,9,Double-scroll
best LSTM,7,0.0005263148871081059,9,9,Double-scroll
best LSTM,8,0.0002630922858442569,9,9,Double-scroll
best LSTM,9,0.00021894928499112954,9,9,Double-scroll
best LSTM,10,0.00021677618546131166,9,9,Double-scroll
best LSTM,11,0.0002771687523133527,9,9,Double-scroll
best LSTM,12,0.0003505324102293348,9,9,Double-scroll
best LSTM,13,0.000369272625108237,9,9,Double-scroll
best LSTM,14,0.0003087533862899632,9,9,Double-scroll
best LSTM,15,0.0003060640469211001,9,9,Double-scroll
best LSTM,16,0.0005204410457531049,9,9,Double-scroll
best LSTM,17,0.0001989659889420345,9,9,Double-scroll
best LSTM,18,0.0007623747396500946,9,9,Double-scroll
best LSTM,19,0.00027238281433197007,9,9,Double-scroll
best LSTM,20,0.00022644289174315267,9,9,Double-scroll
best LSTM,21,0.0005821160170957051,9,9,Double-scroll
best LSTM,22,0.0005759116248883741,9,9,Double-scroll
best LSTM,23,0.00019516961516112002,9,9,Double-scroll
best LSTM,24,0.0004785277931956827,9,9,Double-scroll
best LSTM,0,0.0002453007406531924,11,11,Double-scroll
best LSTM,1,0.0002361972240026448,11,11,Double-scroll
best LSTM,2,0.00026528386058653807,11,11,Double-scroll
best LSTM,3,0.00021334531984386904,11,11,Double-scroll
best LSTM,4,0.00015193919680934635,11,11,Double-scroll
best LSTM,5,0.00015061760668096187,11,11,Double-scroll
best LSTM,6,0.00028440460303942177,11,11,Double-scroll
best LSTM,7,0.0002880458594121698,11,11,Double-scroll
best LSTM,8,0.0001322941493951226,11,11,Double-scroll
best LSTM,9,0.0002241907842274983,11,11,Double-scroll
best LSTM,10,0.00022446464249361138,11,11,Double-scroll
best LSTM,11,0.0002943214221768934,11,11,Double-scroll
best LSTM,12,0.0002469653259984383,11,11,Double-scroll
best LSTM,13,0.00011944488366617595,11,11,Double-scroll
best LSTM,14,0.0001829485320496705,11,11,Double-scroll
best LSTM,15,0.00019251647570480164,11,11,Double-scroll
best LSTM,16,0.0002918457638748688,11,11,Double-scroll
best LSTM,17,0.00016875312810066875,11,11,Double-scroll
best LSTM,18,0.0005196474425611299,11,11,Double-scroll
best LSTM,19,0.00025809896472046514,11,11,Double-scroll
best LSTM,20,0.0001877159805333553,11,11,Double-scroll
best LSTM,21,0.00020419993954483116,11,11,Double-scroll
best LSTM,22,0.00020042152183503056,11,11,Double-scroll
best LSTM,23,0.00019528727241783535,11,11,Double-scroll
best LSTM,24,0.00014472367872067263,11,11,Double-scroll
worst LSTM,0,1.0214800021661452,1,1,Double-scroll
worst LSTM,1,1.0558386836738365,1,1,Double-scroll
worst LSTM,2,0.9754642074825041,1,1,Double-scroll
worst LSTM,3,1.014290537108989,1,1,Double-scroll
worst LSTM,4,0.9095523425960198,1,1,Double-scroll
worst LSTM,5,1.2763971496401303,1,1,Double-scroll
worst LSTM,6,1.525784450336827,1,1,Double-scroll
worst LSTM,7,1.1613125427501416,1,1,Double-scroll
worst LSTM,8,1.0195577080271407,1,1,Double-scroll
worst LSTM,9,0.9894826124627968,1,1,Double-scroll
worst LSTM,10,1.2630274163760673,1,1,Double-scroll
worst LSTM,11,1.0442172913733336,1,1,Double-scroll
worst LSTM,12,0.7689128662166163,1,1,Double-scroll
worst LSTM,13,1.1094665776278851,1,1,Double-scroll
worst LSTM,14,1.061325556677168,1,1,Double-scroll
worst LSTM,15,0.9860294242070184,1,1,Double-scroll
worst LSTM,16,0.674485794696593,1,1,Double-scroll
worst LSTM,17,1.0395365292304368,1,1,Double-scroll
worst LSTM,18,1.3202240113009127,1,1,Double-scroll
worst LSTM,19,1.047814067838636,1,1,Double-scroll
worst LSTM,20,1.1128635850175395,1,1,Double-scroll
worst LSTM,21,1.0715229544284304,1,1,Double-scroll
worst LSTM,22,0.7309051259737838,1,1,Double-scroll
worst LSTM,23,0.9878964967507374,1,1,Double-scroll
worst LSTM,24,0.996382961115615,1,1,Double-scroll
worst LSTM,0,0.8657531544841386,3,3,Double-scroll
worst LSTM,1,0.9199006208257837,3,3,Double-scroll
worst LSTM,2,1.4217986248176668,3,3,Double-scroll
worst LSTM,3,1.24652359312241,3,3,Double-scroll
worst LSTM,4,0.9805538019262505,3,3,Double-scroll
worst LSTM,5,1.1291587127737903,3,3,Double-scroll
worst LSTM,6,1.0006574482242836,3,3,Double-scroll
worst LSTM,7,0.6865424867483074,3,3,Double-scroll
worst LSTM,8,0.5069007694433689,3,3,Double-scroll
worst LSTM,9,1.0590641571157164,3,3,Double-scroll
worst LSTM,10,0.9951920206536697,3,3,Double-scroll
worst LSTM,11,1.2623341191364619,3,3,Double-scroll
worst LSTM,12,0.9489076960360558,3,3,Double-scroll
worst LSTM,13,1.0769460515236313,3,3,Double-scroll
worst LSTM,14,0.9635809404742487,3,3,Double-scroll
worst LSTM,15,0.8398210019223328,3,3,Double-scroll
worst LSTM,16,0.883436580681055,3,3,Double-scroll
worst LSTM,17,1.0557822826103485,3,3,Double-scroll
worst LSTM,18,0.9179669462880767,3,3,Double-scroll
worst LSTM,19,1.2554139256418715,3,3,Double-scroll
worst LSTM,20,0.880142674258819,3,3,Double-scroll
worst LSTM,21,0.857253604147073,3,3,Double-scroll
worst LSTM,22,0.9798493857351834,3,3,Double-scroll
worst LSTM,23,0.722047175822835,3,3,Double-scroll
worst LSTM,24,0.8204827080551595,3,3,Double-scroll
worst LSTM,0,0.8530395671292621,5,5,Double-scroll
worst LSTM,1,0.7502660306740572,5,5,Double-scroll
worst LSTM,2,1.165659436095073,5,5,Double-scroll
worst LSTM,3,0.8857409992087832,5,5,Double-scroll
worst LSTM,4,0.8608491272710526,5,5,Double-scroll
worst LSTM,5,0.9406150656657009,5,5,Double-scroll
worst LSTM,6,1.0781099579908062,5,5,Double-scroll
worst LSTM,7,0.8904378143299102,5,5,Double-scroll
worst LSTM,8,1.0785051546543856,5,5,Double-scroll
worst LSTM,9,0.7751122920989806,5,5,Double-scroll
worst LSTM,10,0.6948003325703266,5,5,Double-scroll
worst LSTM,11,1.1280923333929858,5,5,Double-scroll
worst LSTM,12,0.8634005916816881,5,5,Double-scroll
worst LSTM,13,0.6317881318129298,5,5,Double-scroll
worst LSTM,14,0.6149085900361064,5,5,Double-scroll
worst LSTM,15,0.7524565596623403,5,5,Double-scroll
worst LSTM,16,0.9474404545586258,5,5,Double-scroll
worst LSTM,17,0.6958731706663233,5,5,Double-scroll
worst LSTM,18,0.9965470770653037,5,5,Double-scroll
worst LSTM,19,0.7520614605647625,5,5,Double-scroll
worst LSTM,20,1.1292858488636033,5,5,Double-scroll
worst LSTM,21,0.9077508117822289,5,5,Double-scroll
worst LSTM,22,0.8326705115322474,5,5,Double-scroll
worst LSTM,23,0.886307008319199,5,5,Double-scroll
worst LSTM,24,1.042103555288177,5,5,Double-scroll
worst LSTM,0,0.7004005785509304,7,7,Double-scroll
worst LSTM,1,0.817917506408284,7,7,Double-scroll
worst LSTM,2,0.8479914004873927,7,7,Double-scroll
worst LSTM,3,0.9369954152566884,7,7,Double-scroll
worst LSTM,4,0.610456316120952,7,7,Double-scroll
worst LSTM,5,0.7219117552386916,7,7,Double-scroll
worst LSTM,6,0.6953914875832994,7,7,Double-scroll
worst LSTM,7,0.7915540746239825,7,7,Double-scroll
worst LSTM,8,0.7603423076660402,7,7,Double-scroll
worst LSTM,9,0.7524757208038794,7,7,Double-scroll
worst LSTM,10,0.677787878100509,7,7,Double-scroll
worst LSTM,11,0.7565128035012741,7,7,Double-scroll
worst LSTM,12,0.6060169722813266,7,7,Double-scroll
worst LSTM,13,1.2353087457088239,7,7,Double-scroll
worst LSTM,14,0.5967374724423098,7,7,Double-scroll
worst LSTM,15,0.8406569505430393,7,7,Double-scroll
worst LSTM,16,1.016685392387659,7,7,Double-scroll
worst LSTM,17,0.8023689587896665,7,7,Double-scroll
worst LSTM,18,0.7044063097721034,7,7,Double-scroll
worst LSTM,19,0.486006016111053,7,7,Double-scroll
worst LSTM,20,0.6221423724653281,7,7,Double-scroll
worst LSTM,21,0.6376612916253528,7,7,Double-scroll
worst LSTM,22,0.9871139627552046,7,7,Double-scroll
worst LSTM,23,0.8760167092745479,7,7,Double-scroll
worst LSTM,24,1.0356056480134979,7,7,Double-scroll
worst LSTM,0,0.5916209300950399,9,9,Double-scroll
worst LSTM,1,0.7842368391140427,9,9,Double-scroll
worst LSTM,2,0.5430891441188793,9,9,Double-scroll
worst LSTM,3,0.7765916189254649,9,9,Double-scroll
worst LSTM,4,0.6877897528501229,9,9,Double-scroll
worst LSTM,5,0.7833063221315409,9,9,Double-scroll
worst LSTM,6,0.6327154127511149,9,9,Double-scroll
worst LSTM,7,0.5180042738655226,9,9,Double-scroll
worst LSTM,8,0.7451663698199513,9,9,Double-scroll
worst LSTM,9,0.8585255300435071,9,9,Double-scroll
worst LSTM,10,0.5963983842575589,9,9,Double-scroll
worst LSTM,11,0.9699157060054142,9,9,Double-scroll
worst LSTM,12,0.9300437945759997,9,9,Double-scroll
worst LSTM,13,0.7104007987902762,9,9,Double-scroll
worst LSTM,14,0.7734936748882394,9,9,Double-scroll
worst LSTM,15,0.7282534525875995,9,9,Double-scroll
worst LSTM,16,0.6360555869508784,9,9,Double-scroll
worst LSTM,17,0.5920261959594064,9,9,Double-scroll
worst LSTM,18,0.624309244714034,9,9,Double-scroll
worst LSTM,19,0.6753450151945691,9,9,Double-scroll
worst LSTM,20,0.6574241639757139,9,9,Double-scroll
worst LSTM,21,0.5888895109916559,9,9,Double-scroll
worst LSTM,22,0.7681825031367099,9,9,Double-scroll
worst LSTM,23,0.5923459809107878,9,9,Double-scroll
worst LSTM,24,0.7275116887511962,9,9,Double-scroll
worst LSTM,0,0.7697329962893413,11,11,Double-scroll
worst LSTM,1,0.7312335704258957,11,11,Double-scroll
worst LSTM,2,0.6597914061841055,11,11,Double-scroll
worst LSTM,3,0.5611001415084123,11,11,Double-scroll
worst LSTM,4,0.5725424634383168,11,11,Double-scroll
worst LSTM,5,0.7206978135827139,11,11,Double-scroll
worst LSTM,6,0.8210799399240808,11,11,Double-scroll
worst LSTM,7,0.42400581192715436,11,11,Double-scroll
worst LSTM,8,0.7874075123219143,11,11,Double-scroll
worst LSTM,9,0.5842783222613996,11,11,Double-scroll
worst LSTM,10,0.6315811313941512,11,11,Double-scroll
worst LSTM,11,0.8713916119707323,11,11,Double-scroll
worst LSTM,12,0.687681917885286,11,11,Double-scroll
worst LSTM,13,0.5738195438331067,11,11,Double-scroll
worst LSTM,14,0.5352897666744427,11,11,Double-scroll
worst LSTM,15,0.7020949323655136,11,11,Double-scroll
worst LSTM,16,0.7029007175957513,11,11,Double-scroll
worst LSTM,17,0.6257210638892914,11,11,Double-scroll
worst LSTM,18,0.7381128734491277,11,11,Double-scroll
worst LSTM,19,0.7205527650607936,11,11,Double-scroll
worst LSTM,20,0.6993956668412693,11,11,Double-scroll
worst LSTM,21,0.7809954709987148,11,11,Double-scroll
worst LSTM,22,0.5129587209177067,11,11,Double-scroll
worst LSTM,23,0.622137112493795,11,11,Double-scroll
worst LSTM,24,0.4989661772805094,11,11,Double-scroll
