taskType,label,accuracy,corrcoeff,n,alpha,spectral_radius,input_scale,sparsity,hidden_dim,epochs,learning_rate,dropout_rate,seed,show_progress
XOR,ESN,0.6666666666666666,0.2650001271159592,3.0,0.7,1.0,4.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.685320401384563,3.0,0.7,1.0,4.0,0.2,,,,,,
XOR,ESN,0.8,0.5674540534968705,3.0,0.7,1.0,4.5,0.0,,,,,,
XOR,ESN,0.8666666666666667,0.4442521910942643,3.0,0.7,1.0,4.5,0.05,,,,,,
XOR,ESN,0.7333333333333333,0.44508801306938695,3.0,0.7,1.0,4.5,0.1,,,,,,
XOR,ESN,0.7666666666666667,0.36742619652113073,3.0,0.7,1.0,4.5,0.15,,,,,,
XOR,ESN,0.9,0.7211996136400727,3.0,0.7,1.0,4.5,0.2,,,,,,
XOR,ESN,0.8666666666666667,0.4069557611320716,3.0,0.7,1.0,5.0,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.5387900629168685,3.0,0.7,1.0,5.0,0.05,,,,,,
XOR,ESN,0.8333333333333334,0.4858987476695243,3.0,0.7,1.0,5.0,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.3736758362450453,3.0,0.7,1.0,5.0,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6578944574326209,3.0,0.7,1.0,5.0,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.030145120202399615,3.0,0.7,1.05,0.1,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.15495352939572976,3.0,0.7,1.05,0.1,0.05,,,,,,
XOR,ESN,0.4666666666666667,0.0001840805277398351,3.0,0.7,1.05,0.1,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.06849963598703095,3.0,0.7,1.05,0.1,0.15,,,,,,
XOR,ESN,0.5666666666666667,0.045493965041780354,3.0,0.7,1.05,0.1,0.2,,,,,,
XOR,ESN,0.6333333333333333,0.022227096264388214,3.0,0.7,1.05,0.5,0.0,,,,,,
XOR,ESN,0.5,0.007250234076302285,3.0,0.7,1.05,0.5,0.05,,,,,,
XOR,ESN,0.7,0.219624968401143,3.0,0.7,1.05,0.5,0.1,,,,,,
XOR,ESN,0.6666666666666666,0.15371586317956934,3.0,0.7,1.05,0.5,0.15,,,,,,
XOR,ESN,0.9,0.4658279540620441,3.0,0.7,1.05,0.5,0.2,,,,,,
XOR,ESN,0.4,0.004897249331441796,3.0,0.7,1.05,1.0,0.0,,,,,,
XOR,ESN,0.6,0.05599497071520349,3.0,0.7,1.05,1.0,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.06239121835410399,3.0,0.7,1.05,1.0,0.1,,,,,,
XOR,ESN,0.7666666666666667,0.43973610347763364,3.0,0.7,1.05,1.0,0.15,,,,,,
XOR,ESN,0.7333333333333333,0.2763404083381137,3.0,0.7,1.05,1.0,0.2,,,,,,
XOR,ESN,0.7,0.12204126749178736,3.0,0.7,1.05,1.5,0.0,,,,,,
XOR,ESN,0.5,0.006955484657615412,3.0,0.7,1.05,1.5,0.05,,,,,,
XOR,ESN,0.8666666666666667,0.31592158654114233,3.0,0.7,1.05,1.5,0.1,,,,,,
XOR,ESN,0.6333333333333333,0.07654895222366721,3.0,0.7,1.05,1.5,0.15,,,,,,
XOR,ESN,0.8333333333333334,0.4309441796248411,3.0,0.7,1.05,1.5,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.1359131838280197,3.0,0.7,1.05,2.0,0.0,,,,,,
XOR,ESN,0.5666666666666667,0.0674941886752191,3.0,0.7,1.05,2.0,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.05325221960961478,3.0,0.7,1.05,2.0,0.1,,,,,,
XOR,ESN,0.7666666666666667,0.3114950329100194,3.0,0.7,1.05,2.0,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6991381788617557,3.0,0.7,1.05,2.0,0.2,,,,,,
XOR,ESN,0.6333333333333333,0.07197156768054835,3.0,0.7,1.05,2.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.2720029075435373,3.0,0.7,1.05,2.5,0.05,,,,,,
XOR,ESN,0.6,0.11367561660841886,3.0,0.7,1.05,2.5,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.2679436339353967,3.0,0.7,1.05,2.5,0.15,,,,,,
XOR,ESN,1.0,0.740534869988761,3.0,0.7,1.05,2.5,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.05781242227562835,3.0,0.7,1.05,3.0,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.18970136828878237,3.0,0.7,1.05,3.0,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.22208541034938004,3.0,0.7,1.05,3.0,0.1,,,,,,
XOR,ESN,0.6,0.07718613094226819,3.0,0.7,1.05,3.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6729830199579874,3.0,0.7,1.05,3.0,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.3998512106739871,3.0,0.7,1.05,3.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.27890808732941336,3.0,0.7,1.05,3.5,0.05,,,,,,
XOR,ESN,0.7666666666666667,0.3038856480631296,3.0,0.7,1.05,3.5,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.1511557522473731,3.0,0.7,1.05,3.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6687626770817434,3.0,0.7,1.05,3.5,0.2,,,,,,
XOR,ESN,0.5666666666666667,0.22437207495325417,3.0,0.7,1.05,4.0,0.0,,,,,,
XOR,ESN,0.9,0.4407753621258812,3.0,0.7,1.05,4.0,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.4011596210955267,3.0,0.7,1.05,4.0,0.1,,,,,,
XOR,ESN,0.23333333333333334,0.005963815775671073,3.0,0.7,1.05,4.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.7003813284809749,3.0,0.7,1.05,4.0,0.2,,,,,,
XOR,ESN,0.6666666666666666,0.36850943532823494,3.0,0.7,1.05,4.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.4807142441946709,3.0,0.7,1.05,4.5,0.05,,,,,,
XOR,ESN,0.6,0.3344745718673452,3.0,0.7,1.05,4.5,0.1,,,,,,
XOR,ESN,0.7,0.10802981180898077,3.0,0.7,1.05,4.5,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.6831543636591959,3.0,0.7,1.05,4.5,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.4650856259673804,3.0,0.7,1.05,5.0,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.4751473236921586,3.0,0.7,1.05,5.0,0.05,,,,,,
XOR,ESN,0.7,0.5240583252188646,3.0,0.7,1.05,5.0,0.1,,,,,,
XOR,ESN,0.5666666666666667,0.07526605291417966,3.0,0.7,1.05,5.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6063526510836658,3.0,0.7,1.05,5.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.11185983385448317,3.0,0.7,1.1,0.1,0.0,,,,,,
XOR,ESN,0.23333333333333334,0.053998904436702085,3.0,0.7,1.1,0.1,0.05,,,,,,
XOR,ESN,0.4666666666666667,0.018105724459028392,3.0,0.7,1.1,0.1,0.1,,,,,,
XOR,ESN,0.6666666666666666,0.06399230068400613,3.0,0.7,1.1,0.1,0.15,,,,,,
XOR,ESN,0.5,0.0028060429745263844,3.0,0.7,1.1,0.1,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.0002896781794710712,3.0,0.7,1.1,0.5,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.03921431760052925,3.0,0.7,1.1,0.5,0.05,,,,,,
XOR,ESN,0.8,0.43917672791061163,3.0,0.7,1.1,0.5,0.1,,,,,,
XOR,ESN,0.5666666666666667,0.040026695273606555,3.0,0.7,1.1,0.5,0.15,,,,,,
XOR,ESN,0.36666666666666664,0.028089177229397563,3.0,0.7,1.1,0.5,0.2,,,,,,
XOR,ESN,0.6,0.08609723430820809,3.0,0.7,1.1,1.0,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.0853903533577931,3.0,0.7,1.1,1.0,0.05,,,,,,
XOR,ESN,0.5,0.004159205585130111,3.0,0.7,1.1,1.0,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.34517232587490465,3.0,0.7,1.1,1.0,0.15,,,,,,
XOR,ESN,0.7333333333333333,0.22801760144128394,3.0,0.7,1.1,1.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.09286412125657832,3.0,0.7,1.1,1.5,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.015615552036194736,3.0,0.7,1.1,1.5,0.05,,,,,,
XOR,ESN,0.4666666666666667,0.03825825245213392,3.0,0.7,1.1,1.5,0.1,,,,,,
XOR,ESN,0.7,0.20775104095021793,3.0,0.7,1.1,1.5,0.15,,,,,,
XOR,ESN,0.7333333333333333,0.4609118273900128,3.0,0.7,1.1,1.5,0.2,,,,,,
XOR,ESN,0.7,0.23293341198046605,3.0,0.7,1.1,2.0,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.06687901349687723,3.0,0.7,1.1,2.0,0.05,,,,,,
XOR,ESN,0.5666666666666667,0.0861276138373459,3.0,0.7,1.1,2.0,0.1,,,,,,
XOR,ESN,0.7666666666666667,0.28792510528593623,3.0,0.7,1.1,2.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.5823200764759571,3.0,0.7,1.1,2.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.1564152832700149,3.0,0.7,1.1,2.5,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.22574857567739212,3.0,0.7,1.1,2.5,0.05,,,,,,
XOR,ESN,0.5333333333333333,0.10779364852523853,3.0,0.7,1.1,2.5,0.1,,,,,,
XOR,ESN,0.5666666666666667,0.046377177013010605,3.0,0.7,1.1,2.5,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6387771029335554,3.0,0.7,1.1,2.5,0.2,,,,,,
XOR,ESN,0.6,0.1745144065179629,3.0,0.7,1.1,3.0,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.16758708809846884,3.0,0.7,1.1,3.0,0.05,,,,,,
XOR,ESN,0.7,0.23361973012436857,3.0,0.7,1.1,3.0,0.1,,,,,,
XOR,ESN,0.5333333333333333,0.11633273388011553,3.0,0.7,1.1,3.0,0.15,,,,,,
XOR,ESN,0.9,0.6824168113354571,3.0,0.7,1.1,3.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.32879073782084073,3.0,0.7,1.1,3.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.4002399919798465,3.0,0.7,1.1,3.5,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.3002929418931214,3.0,0.7,1.1,3.5,0.1,,,,,,
XOR,ESN,0.8333333333333334,0.3857355613702658,3.0,0.7,1.1,3.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.7071143020227749,3.0,0.7,1.1,3.5,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.49610765064899753,3.0,0.7,1.1,4.0,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.36515405578314397,3.0,0.7,1.1,4.0,0.05,,,,,,
XOR,ESN,0.7,0.36520366873685345,3.0,0.7,1.1,4.0,0.1,,,,,,
XOR,ESN,0.8,0.4254800990506883,3.0,0.7,1.1,4.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6222438643054895,3.0,0.7,1.1,4.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.4184619062908244,3.0,0.7,1.1,4.5,0.0,,,,,,
XOR,ESN,0.8333333333333334,0.39636395787529033,3.0,0.7,1.1,4.5,0.05,,,,,,
XOR,ESN,0.8666666666666667,0.4309885022314307,3.0,0.7,1.1,4.5,0.1,,,,,,
XOR,ESN,0.5666666666666667,0.03584796320180696,3.0,0.7,1.1,4.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6644346555132674,3.0,0.7,1.1,4.5,0.2,,,,,,
XOR,ESN,0.8,0.4601212812207231,3.0,0.7,1.1,5.0,0.0,,,,,,
XOR,ESN,0.7,0.41940219105561616,3.0,0.7,1.1,5.0,0.05,,,,,,
XOR,ESN,0.9333333333333333,0.5708046809736907,3.0,0.7,1.1,5.0,0.1,,,,,,
XOR,ESN,0.5333333333333333,0.029397458260883844,3.0,0.7,1.1,5.0,0.15,,,,,,
XOR,ESN,0.9666666666666667,0.6483772452679802,3.0,0.7,1.1,5.0,0.2,,,,,,
XOR,ESN,0.4,0.09360156104596047,3.0,0.7,1.15,0.1,0.0,,,,,,
XOR,ESN,0.7,0.20123833016376227,3.0,0.7,1.15,0.1,0.05,,,,,,
XOR,ESN,0.6,0.10788807261503446,3.0,0.7,1.15,0.1,0.1,,,,,,
XOR,ESN,0.8,0.05588143872251034,3.0,0.7,1.15,0.1,0.15,,,,,,
XOR,ESN,0.43333333333333335,0.0052989384929813515,3.0,0.7,1.15,0.1,0.2,,,,,,
XOR,ESN,0.43333333333333335,0.015473432723032888,3.0,0.7,1.15,0.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.19623701261902135,3.0,0.7,1.15,0.5,0.05,,,,,,
XOR,ESN,0.9666666666666667,0.6863695476527649,3.0,0.7,1.15,0.5,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.27989810905468276,3.0,0.7,1.15,0.5,0.15,,,,,,
XOR,ESN,0.8333333333333334,0.4548819175979689,3.0,0.7,1.15,0.5,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.3253695737154549,3.0,0.7,1.15,1.0,0.0,,,,,,
XOR,ESN,0.7,0.06293746740942427,3.0,0.7,1.15,1.0,0.05,,,,,,
XOR,ESN,0.7666666666666667,0.19444503585629577,3.0,0.7,1.15,1.0,0.1,,,,,,
XOR,ESN,0.8333333333333334,0.3242749140917378,3.0,0.7,1.15,1.0,0.15,,,,,,
XOR,ESN,0.7333333333333333,0.2965315297111649,3.0,0.7,1.15,1.0,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.13539836546722894,3.0,0.7,1.15,1.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.13410511007714468,3.0,0.7,1.15,1.5,0.05,,,,,,
XOR,ESN,0.7,0.08093143298660886,3.0,0.7,1.15,1.5,0.1,,,,,,
XOR,ESN,0.5,0.052594513988499715,3.0,0.7,1.15,1.5,0.15,,,,,,
XOR,ESN,0.7,0.44262947270883196,3.0,0.7,1.15,1.5,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.23981592180862446,3.0,0.7,1.15,2.0,0.0,,,,,,
XOR,ESN,0.36666666666666664,0.007032244521670959,3.0,0.7,1.15,2.0,0.05,,,,,,
XOR,ESN,0.7666666666666667,0.19250373184814307,3.0,0.7,1.15,2.0,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.5510729669260268,3.0,0.7,1.15,2.0,0.15,,,,,,
XOR,ESN,0.8333333333333334,0.5450655791791474,3.0,0.7,1.15,2.0,0.2,,,,,,
XOR,ESN,0.6,0.23920538274686834,3.0,0.7,1.15,2.5,0.0,,,,,,
XOR,ESN,0.7,0.055008359899608256,3.0,0.7,1.15,2.5,0.05,,,,,,
XOR,ESN,0.6,0.18986915409108063,3.0,0.7,1.15,2.5,0.1,,,,,,
XOR,ESN,0.7,0.04985475431216952,3.0,0.7,1.15,2.5,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6001967209739486,3.0,0.7,1.15,2.5,0.2,,,,,,
XOR,ESN,0.7,0.21099132707137527,3.0,0.7,1.15,3.0,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.3844045270723259,3.0,0.7,1.15,3.0,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.2458860734220846,3.0,0.7,1.15,3.0,0.1,,,,,,
XOR,ESN,0.6666666666666666,0.23344580425646616,3.0,0.7,1.15,3.0,0.15,,,,,,
XOR,ESN,0.9,0.5784176494692076,3.0,0.7,1.15,3.0,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.3354946320847085,3.0,0.7,1.15,3.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.35657132189646007,3.0,0.7,1.15,3.5,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.22586670182035273,3.0,0.7,1.15,3.5,0.1,,,,,,
XOR,ESN,0.9,0.4866137469801684,3.0,0.7,1.15,3.5,0.15,,,,,,
XOR,ESN,0.9,0.6645107029011245,3.0,0.7,1.15,3.5,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.44118554517411046,3.0,0.7,1.15,4.0,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.4465407770875831,3.0,0.7,1.15,4.0,0.05,,,,,,
XOR,ESN,0.6,0.26823202435934285,3.0,0.7,1.15,4.0,0.1,,,,,,
XOR,ESN,0.8,0.3830553097004602,3.0,0.7,1.15,4.0,0.15,,,,,,
XOR,ESN,0.9,0.607322510292677,3.0,0.7,1.15,4.0,0.2,,,,,,
XOR,ESN,0.8666666666666667,0.569122111462585,3.0,0.7,1.15,4.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.44690318584663685,3.0,0.7,1.15,4.5,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.4403735025718478,3.0,0.7,1.15,4.5,0.1,,,,,,
XOR,ESN,0.7,0.08782919118167791,3.0,0.7,1.15,4.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6183883978644055,3.0,0.7,1.15,4.5,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.38269180003786163,3.0,0.7,1.15,5.0,0.0,,,,,,
XOR,ESN,0.9,0.42899440331993133,3.0,0.7,1.15,5.0,0.05,,,,,,
XOR,ESN,0.9,0.4857358434596503,3.0,0.7,1.15,5.0,0.1,,,,,,
XOR,ESN,0.6,0.14694957622938645,3.0,0.7,1.15,5.0,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.5697126558053978,3.0,0.7,1.15,5.0,0.2,,,,,,
XOR,ESN,0.36666666666666664,8.006951873804484e-05,3.0,0.7,1.2,0.1,0.0,,,,,,
XOR,ESN,0.6333333333333333,0.1782126402076338,3.0,0.7,1.2,0.1,0.05,,,,,,
XOR,ESN,0.5,0.0004303811342240912,3.0,0.7,1.2,0.1,0.1,,,,,,
XOR,ESN,0.4666666666666667,0.02015513142000768,3.0,0.7,1.2,0.1,0.15,,,,,,
XOR,ESN,0.4666666666666667,0.0017145040633410897,3.0,0.7,1.2,0.1,0.2,,,,,,
XOR,ESN,0.4,0.016101239679828856,3.0,0.7,1.2,0.5,0.0,,,,,,
XOR,ESN,0.26666666666666666,0.013166417264184832,3.0,0.7,1.2,0.5,0.05,,,,,,
XOR,ESN,0.5666666666666667,0.06803025173140266,3.0,0.7,1.2,0.5,0.1,,,,,,
XOR,ESN,0.5333333333333333,0.0928447480129996,3.0,0.7,1.2,0.5,0.15,,,,,,
XOR,ESN,0.6666666666666666,0.20308090872628412,3.0,0.7,1.2,0.5,0.2,,,,,,
XOR,ESN,0.5,0.009319639267447891,3.0,0.7,1.2,1.0,0.0,,,,,,
XOR,ESN,0.4666666666666667,0.008733355145433837,3.0,0.7,1.2,1.0,0.05,,,,,,
XOR,ESN,0.36666666666666664,0.0010549962965073082,3.0,0.7,1.2,1.0,0.1,,,,,,
XOR,ESN,0.5333333333333333,0.10311423854326217,3.0,0.7,1.2,1.0,0.15,,,,,,
XOR,ESN,0.6666666666666666,0.22594477545532443,3.0,0.7,1.2,1.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.24500348805588007,3.0,0.7,1.2,1.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.10637273212828285,3.0,0.7,1.2,1.5,0.05,,,,,,
XOR,ESN,0.26666666666666666,0.021222888675751467,3.0,0.7,1.2,1.5,0.1,,,,,,
XOR,ESN,0.7,0.35354555180303743,3.0,0.7,1.2,1.5,0.15,,,,,,
XOR,ESN,0.7666666666666667,0.49868507528528716,3.0,0.7,1.2,1.5,0.2,,,,,,
XOR,ESN,0.7,0.20329769957745566,3.0,0.7,1.2,2.0,0.0,,,,,,
XOR,ESN,0.8,0.2568777385471334,3.0,0.7,1.2,2.0,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.05616930503520162,3.0,0.7,1.2,2.0,0.1,,,,,,
XOR,ESN,0.7,0.11864811337625603,3.0,0.7,1.2,2.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6360983638146563,3.0,0.7,1.2,2.0,0.2,,,,,,
XOR,ESN,0.5666666666666667,0.10991676364082555,3.0,0.7,1.2,2.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.3126154170807502,3.0,0.7,1.2,2.5,0.05,,,,,,
XOR,ESN,0.8666666666666667,0.4393799414322494,3.0,0.7,1.2,2.5,0.1,,,,,,
XOR,ESN,0.7,0.0598373012895753,3.0,0.7,1.2,2.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6487208911911185,3.0,0.7,1.2,2.5,0.2,,,,,,
XOR,ESN,0.5333333333333333,0.1597956373787535,3.0,0.7,1.2,3.0,0.0,,,,,,
XOR,ESN,0.5666666666666667,0.22759234825075997,3.0,0.7,1.2,3.0,0.05,,,,,,
XOR,ESN,0.5666666666666667,0.12334369037309935,3.0,0.7,1.2,3.0,0.1,,,,,,
XOR,ESN,0.8,0.22980929769058447,3.0,0.7,1.2,3.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6146037892831889,3.0,0.7,1.2,3.0,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.2969871713290787,3.0,0.7,1.2,3.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.3326890956409866,3.0,0.7,1.2,3.5,0.05,,,,,,
XOR,ESN,0.6333333333333333,0.3472812753199668,3.0,0.7,1.2,3.5,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.3074242955604683,3.0,0.7,1.2,3.5,0.15,,,,,,
XOR,ESN,0.8333333333333334,0.6316967260282619,3.0,0.7,1.2,3.5,0.2,,,,,,
XOR,ESN,0.7333333333333333,0.4058598604302291,3.0,0.7,1.2,4.0,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.3969856294430775,3.0,0.7,1.2,4.0,0.05,,,,,,
XOR,ESN,0.7,0.3901648223818506,3.0,0.7,1.2,4.0,0.1,,,,,,
XOR,ESN,0.8666666666666667,0.41105230425711275,3.0,0.7,1.2,4.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.567915985560721,3.0,0.7,1.2,4.0,0.2,,,,,,
XOR,ESN,0.7666666666666667,0.3197847278888647,3.0,0.7,1.2,4.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.5132791036625637,3.0,0.7,1.2,4.5,0.05,,,,,,
XOR,ESN,0.7333333333333333,0.5420705033885613,3.0,0.7,1.2,4.5,0.1,,,,,,
XOR,ESN,0.7,0.15308825179818067,3.0,0.7,1.2,4.5,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6810264761760135,3.0,0.7,1.2,4.5,0.2,,,,,,
XOR,ESN,0.8666666666666667,0.39240513633409224,3.0,0.7,1.2,5.0,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.5038876216900215,3.0,0.7,1.2,5.0,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.42620070725930587,3.0,0.7,1.2,5.0,0.1,,,,,,
XOR,ESN,0.7,0.2991746630067667,3.0,0.7,1.2,5.0,0.15,,,,,,
XOR,ESN,0.8666666666666667,0.6016848273520627,3.0,0.7,1.2,5.0,0.2,,,,,,
XOR,ESN,0.4666666666666667,0.016485927305057317,3.0,0.8,0.8,0.1,0.0,,,,,,
XOR,ESN,0.5333333333333333,0.02524896153746972,3.0,0.8,0.8,0.1,0.05,,,,,,
XOR,ESN,0.6,0.03557138686718299,3.0,0.8,0.8,0.1,0.1,,,,,,
XOR,ESN,0.7,0.21393479399483192,3.0,0.8,0.8,0.1,0.15,,,,,,
XOR,ESN,0.6333333333333333,0.052720878026339076,3.0,0.8,0.8,0.1,0.2,,,,,,
XOR,ESN,0.6,0.0706506845264552,3.0,0.8,0.8,0.5,0.0,,,,,,
XOR,ESN,0.6666666666666666,0.12837832256500664,3.0,0.8,0.8,0.5,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.028690050606874073,3.0,0.8,0.8,0.5,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.17128626158008345,3.0,0.8,0.8,0.5,0.15,,,,,,
XOR,ESN,0.7333333333333333,0.2601987234918819,3.0,0.8,0.8,0.5,0.2,,,,,,
XOR,ESN,0.8,0.5403101006258717,3.0,0.8,0.8,1.0,0.0,,,,,,
XOR,ESN,0.9,0.5588455991211022,3.0,0.8,0.8,1.0,0.05,,,,,,
XOR,ESN,0.7666666666666667,0.40236246377939855,3.0,0.8,0.8,1.0,0.1,,,,,,
XOR,ESN,0.7333333333333333,0.34925534720954143,3.0,0.8,0.8,1.0,0.15,,,,,,
XOR,ESN,0.8333333333333334,0.46680723261762774,3.0,0.8,0.8,1.0,0.2,,,,,,
XOR,ESN,0.8,0.42131753927946686,3.0,0.8,0.8,1.5,0.0,,,,,,
XOR,ESN,0.9333333333333333,0.653036313426636,3.0,0.8,0.8,1.5,0.05,,,,,,
XOR,ESN,0.7666666666666667,0.44659510007582964,3.0,0.8,0.8,1.5,0.1,,,,,,
XOR,ESN,0.9,0.6764103683618223,3.0,0.8,0.8,1.5,0.15,,,,,,
XOR,ESN,0.9333333333333333,0.6833878710517676,3.0,0.8,0.8,1.5,0.2,,,,,,
XOR,ESN,0.8333333333333334,0.5209931606416662,3.0,0.8,0.8,2.0,0.0,,,,,,
XOR,ESN,0.7,0.3263985609635213,3.0,0.8,0.8,2.0,0.05,,,,,,
XOR,ESN,0.8666666666666667,0.6198543211181566,3.0,0.8,0.8,2.0,0.1,,,,,,
XOR,ESN,0.9666666666666667,0.7878954899440921,3.0,0.8,0.8,2.0,0.15,,,,,,
XOR,ESN,1.0,0.8615599100876802,3.0,0.8,0.8,2.0,0.2,,,,,,
XOR,ESN,0.4666666666666667,0.2720400506930223,3.0,0.8,0.8,2.5,0.0,,,,,,
XOR,ESN,0.7333333333333333,0.3596720608493968,3.0,0.8,0.8,2.5,0.05,,,,,,
XOR,ESN,0.9,0.3293484361630023,3.0,0.8,0.8,2.5,0.1,,,,,,
XOR,ESN,1.0,0.8000232033291997,3.0,0.8,0.8,2.5,0.15,,,,,,
XOR,ESN,1.0,0.8579575581649298,3.0,0.8,0.8,2.5,0.2,,,,,,
XOR,ESN,0.6,0.25554739349969474,3.0,0.8,0.8,3.0,0.0,,,,,,
XOR,ESN,0.8666666666666667,0.5038383162133808,3.0,0.8,0.8,3.0,0.05,,,,,,
XOR,ESN,0.6666666666666666,0.40647282902666254,3.0,0.8,0.8,3.0,0.1,,,,,,
XOR,ESN,1.0,0.8462047740263985,3.0,0.8,0.8,3.0,0.15,,,,,,
XOR,ESN,1.0,0.8309078108510919,3.0,0.8,0.8,3.0,0.2,,,,,,
XOR,ESN,0.8,0.5220290029229026,3.0,0.8,0.8,3.5,0.0,,,,,,
XOR,ESN,0.7666666666666667,0.4359924855625046,3.0,0.8,0.8,3.5,0.05,,,,,,
XOR,ESN,0.6,0.37636248296891106,3.0,0.8,0.8,3.5,0.1,,,,,,
XOR,ESN,1.0,0.8002128945737962,3.0,0.8,0.8,3.5,0.15,,,,,,
XOR,ESN,1.0,0.8316696483878401,3.0,0.8,0.8,3.5,0.2,,,,,,
XOR,ESN,0.7,0.368705090637364,3.0,0.8,0.8,4.0,0.0,,,,,,
XOR,ESN,0.9,0.5722587668276026,3.0,0.8,0.8,4.0,0.05,,,,,,
XOR,ESN,0.7333333333333333,0.5184241955227609,3.0,0.8,0.8,4.0,0.1,,,,,,
XOR,ESN,1.0,0.7514166799854564,3.0,0.8,0.8,4.0,0.15,,,,,,
